#bins=2
10000	1592
9500	279
#items=100
7461	25
7365	44
7324	60
7274	50
7169	55
7136	81
7101	90
7091	57
7052	1
6984	83
6778	49
6677	33
6625	71
6571	58
6499	54
6408	2
6389	58
6321	41
6311	7
6305	65
6141	47
6030	9
5986	8
5962	22
5905	37
5797	30
5718	38
5706	42
5680	38
5610	69
5541	71
5516	71
5431	3
5415	30
5359	15
5239	93
5219	63
5068	14
5043	93
5026	98
4970	24
4904	63
4810	69
4699	27
4686	26
4561	40
4504	56
4389	76
4104	50
4047	46
3965	37
3801	4
3775	32
3762	70
3726	80
3655	33
3506	13
3419	13
3362	7
3314	23
3142	17
3033	31
3001	13
2999	60
2878	39
2824	38
2822	96
2819	47
2747	22
2678	99
2676	98
2514	94
2440	38
2365	98
2193	8
2189	98
2156	81
2092	99
2017	58
1563	58
1553	58
1508	19
1468	1
1467	58
1271	64
1058	51
1034	73
976	19
964	29
793	4
652	2
637	22
584	4
466	91
394	76
386	82
345	22
337	61
327	96
103	76
