#bins=2
10000	1320
9500	787
#items=99
7330	37
7273	92
7261	70
7156	97
7036	90
7026	64
6946	65
6941	1
6903	71
6817	7
6772	48
6726	9
6710	50
6640	32
6533	66
6515	79
6460	10
6450	63
6287	98
6226	67
6225	37
6150	53
6088	21
5994	36
5773	5
5592	45
5563	14
5550	27
5521	70
5515	89
5378	83
5353	34
5200	68
5183	67
5163	30
5048	60
4986	46
4985	59
4875	84
4758	71
4755	68
4715	90
4700	18
4626	74
4463	86
4331	27
4192	67
4011	36
3838	45
3807	27
3783	10
3680	27
3583	97
3502	84
3482	18
3393	16
3341	56
3318	16
3305	84
3296	21
3196	81
3178	25
3163	80
3049	35
2968	54
2909	80
2869	24
2827	39
2824	51
2819	59
2721	5
2662	70
2640	60
2516	66
2320	98
2132	94
1854	70
1709	90
1690	79
1593	23
1584	31
1515	13
1497	2
1385	80
1339	31
1294	58
1237	61
1205	25
1179	67
1042	67
988	80
755	63
632	85
606	74
557	5
461	90
302	77
300	82
211	87
