#bins=2
10000	934
7000	1123
#items=99
7495	53
7488	33
7412	96
7367	82
7288	15
7119	8
6796	18
6657	71
6538	81
6447	49
6334	27
6273	86
6243	55
6242	63
6207	21
6117	65
6085	79
5976	85
5951	47
5899	19
5740	51
5734	20
5660	87
5613	35
5524	1
5470	47
5460	44
5445	41
5431	22
5361	79
5325	61
5299	56
5218	58
4958	67
4924	63
4859	5
4768	3
4694	95
4395	86
4345	62
4270	38
4167	3
4035	8
3883	6
3697	44
3600	75
3367	4
3336	25
3303	80
3253	46
3215	55
3206	64
3154	10
3043	17
2900	59
2896	67
2849	63
2831	95
2820	19
2752	45
2568	76
2545	77
2539	14
2315	46
2260	79
2256	24
2151	50
2150	37
2024	54
1945	62
1839	49
1794	55
1649	82
1541	71
1493	27
1471	38
1402	80
1333	57
1236	53
1216	41
1150	63
1149	31
993	76
930	66
840	78
724	81
633	20
587	34
560	82
432	29
411	96
405	22
401	17
310	38
271	29
240	95
124	99
29	52
18	59
