#bins=1
150	170
#items=99
100	8
99	4
98	1
97	7
96	3
95	7
94	6
93	7
92	7
91	6
90	4
89	6
88	5
87	6
86	7
85	4
84	4
83	4
82	4
81	5
80	5
79	4
78	5
77	6
76	4
75	7
74	3
73	6
72	6
71	3
70	4
69	8
68	4
67	7
66	6
65	5
64	5
63	6
62	4
61	1
60	4
59	7
58	7
57	2
56	5
55	6
54	6
53	7
52	6
51	4
50	3
49	5
48	4
47	1
46	4
45	4
44	5
43	4
42	3
41	4
40	11
39	8
38	4
37	5
36	2
35	6
34	6
33	4
32	6
31	4
30	5
29	5
28	3
27	7
26	6
25	3
24	8
23	5
22	3
21	6
20	7
19	6
18	8
17	3
16	4
15	6
14	3
13	5
12	5
11	4
10	6
9	6
8	5
7	4
6	6
5	3
4	7
3	5
2	5
