#bins=1
150	173
#items=99
100	7
99	3
98	1
97	3
96	8
95	4
94	9
93	10
92	5
91	4
90	6
89	3
88	3
87	3
86	7
85	3
84	13
83	5
82	8
81	4
80	5
79	2
78	2
77	6
76	6
75	2
74	4
73	9
72	9
71	7
70	6
69	5
68	3
67	7
66	7
65	3
64	7
63	4
62	2
61	4
60	4
59	7
58	10
57	5
56	8
55	1
54	8
53	3
52	9
51	3
50	7
49	6
48	7
47	5
46	4
45	1
44	2
43	4
42	5
41	7
40	1
39	8
38	8
37	3
36	3
35	6
34	3
33	7
32	4
31	5
30	4
29	6
28	4
27	8
26	2
25	2
24	4
23	6
22	1
21	4
20	6
19	6
18	3
17	4
16	4
15	1
14	10
13	3
12	4
11	3
10	4
9	9
8	6
7	6
6	4
5	6
4	5
3	5
2	7
