#bins=1
150	171
#items=99
100	11
99	8
98	5
97	3
96	2
95	4
94	1
93	6
92	5
91	7
90	4
89	5
88	7
87	6
86	6
85	6
84	4
83	5
82	6
81	5
80	2
79	8
78	6
77	5
76	6
75	5
74	2
73	5
72	6
71	3
70	2
69	4
68	2
67	4
66	6
65	8
64	13
63	6
62	6
61	7
60	6
59	2
58	3
57	4
56	4
55	6
54	6
53	8
52	4
51	5
50	5
49	5
48	7
47	7
46	1
45	2
44	7
43	7
42	5
41	7
40	2
39	6
38	9
37	1
36	6
35	5
34	2
33	2
32	3
31	6
30	6
29	5
28	7
27	4
26	8
25	4
24	2
23	4
22	7
21	4
20	5
19	3
18	4
17	4
16	3
15	6
14	3
13	4
12	5
11	4
10	4
9	6
8	6
7	7
6	4
5	4
4	7
3	8
2	7
