#bins=1
150	163
#items=99
100	4
99	5
98	7
97	3
96	6
95	4
94	2
93	2
92	3
91	5
90	6
89	4
88	7
87	6
86	6
85	8
84	5
83	2
82	1
81	7
80	5
79	9
78	4
77	10
76	7
75	4
74	1
73	4
72	8
71	2
70	3
69	7
68	2
67	2
66	6
65	4
64	3
63	5
62	8
61	1
60	2
59	9
58	7
57	4
56	4
55	1
54	6
53	8
52	9
51	5
50	1
49	8
48	4
47	6
46	2
45	5
44	3
43	5
42	7
41	5
40	7
39	4
38	6
37	5
36	4
35	3
34	7
33	3
32	3
31	5
30	3
29	2
28	4
27	9
26	7
25	2
24	5
23	7
22	3
21	7
20	8
19	4
18	9
17	7
16	6
15	5
14	4
13	3
12	2
11	7
10	10
9	8
8	5
7	5
6	9
5	5
4	4
3	4
2	10
