#bins=1
150	171
#items=99
100	7
99	5
98	3
97	6
96	3
95	8
94	6
93	5
92	3
91	4
90	4
89	4
88	6
87	6
86	4
85	6
84	5
83	9
82	4
81	10
80	5
79	6
78	3
77	9
76	6
75	6
74	2
73	4
72	3
71	5
70	9
69	2
68	3
67	8
66	4
65	1
64	5
63	6
62	2
61	2
60	4
59	11
58	1
57	6
56	10
55	6
54	6
53	3
52	5
51	4
50	6
49	7
48	2
47	2
46	4
45	5
44	5
43	4
42	8
41	3
40	5
39	6
38	5
37	5
36	2
35	8
34	11
33	3
32	8
31	7
30	5
29	2
28	2
27	3
26	3
25	3
24	5
23	9
22	5
21	3
20	5
19	7
18	3
17	9
16	8
15	8
14	1
13	6
12	6
11	7
10	2
9	4
8	6
7	5
6	7
5	2
4	4
3	3
2	6
