#bins=1
150	169
#items=99
100	6
99	2
98	3
97	9
96	3
95	6
94	1
93	8
92	2
91	3
90	5
89	7
88	11
87	4
86	8
85	5
84	3
83	5
82	1
81	8
80	6
79	1
78	2
77	9
76	5
75	3
74	4
73	3
72	8
71	8
70	10
69	5
68	3
67	7
66	3
65	7
64	6
63	1
62	11
61	3
60	5
59	6
58	5
57	2
56	4
55	5
54	5
53	7
52	6
51	4
50	5
49	5
48	5
47	2
46	6
45	7
44	4
43	6
42	2
41	8
40	6
39	1
38	6
37	13
36	2
35	6
34	4
33	3
32	9
31	9
30	5
29	1
28	6
27	4
26	2
25	2
24	7
23	5
22	6
21	4
20	5
19	3
18	3
17	3
16	8
15	4
14	2
13	3
12	8
11	6
10	4
9	5
8	11
7	5
6	2
5	7
4	6
3	4
2	6
