#bins=1
150	165
#items=99
100	2
99	8
98	2
97	5
96	5
95	7
94	8
93	5
92	4
91	9
90	7
89	2
88	3
87	3
86	6
85	4
84	6
83	5
82	4
81	5
80	5
79	5
78	4
77	4
76	8
75	6
74	8
73	3
72	7
71	3
70	1
69	5
68	6
67	5
66	5
65	1
64	5
63	3
62	8
61	7
60	2
59	4
58	4
57	3
56	7
55	4
54	5
53	2
52	6
51	5
50	3
49	3
48	4
47	5
46	4
45	1
44	3
43	5
42	7
41	3
40	6
39	10
38	11
37	7
36	4
35	2
34	6
33	4
32	8
31	7
30	3
29	5
28	5
27	4
26	3
25	10
24	8
23	4
22	4
21	4
20	9
19	5
18	3
17	4
16	7
15	8
14	7
13	5
12	2
11	7
10	5
9	6
8	4
7	3
6	3
5	6
4	8
3	4
2	10
