#bins=1
150	169
#items=98
100	4
99	5
97	2
96	9
95	1
94	7
93	3
92	5
91	9
90	4
89	3
88	6
87	3
86	7
85	9
84	4
83	8
82	5
81	6
80	6
79	5
78	8
77	8
76	5
75	6
74	8
73	3
72	4
71	2
70	2
69	7
68	4
67	4
66	1
65	4
64	5
63	2
62	3
61	5
60	6
59	8
58	7
57	5
56	3
55	12
54	3
53	5
52	3
51	5
50	9
49	4
48	10
47	4
46	3
45	3
44	8
43	5
42	5
41	5
40	3
39	7
38	6
37	5
36	7
35	2
34	3
33	4
32	6
31	6
30	5
29	6
28	10
27	3
26	3
25	5
24	1
23	2
22	8
21	5
20	4
19	11
18	4
17	6
16	3
15	3
14	5
13	7
12	9
11	4
10	7
9	2
8	2
7	4
6	5
5	5
4	8
3	7
2	2
