#bins=1
150	176
#items=98
100	5
99	6
98	6
97	5
96	2
95	7
94	3
93	5
92	4
91	7
90	4
89	9
88	2
87	9
86	8
85	6
84	5
83	5
82	8
81	1
80	3
79	6
78	4
77	6
76	8
75	4
74	3
73	6
72	5
71	5
70	4
69	9
68	7
67	4
66	3
65	6
64	7
63	9
62	4
61	8
60	3
59	9
58	5
57	4
56	6
55	6
54	7
53	4
52	3
51	4
50	7
49	3
48	8
47	5
46	5
45	7
44	5
42	4
41	5
40	5
39	8
38	4
37	3
36	7
35	2
34	6
33	5
32	3
31	7
30	3
29	6
28	1
27	3
26	6
25	6
24	4
23	10
22	3
21	4
20	3
19	2
18	12
17	9
16	3
15	3
14	4
13	6
12	3
11	4
10	2
9	1
8	6
7	7
6	2
5	3
4	4
3	3
2	9
