#bins=83
226	1
204	1
199	1
195	1
177	1
165	1
164	1
162	1
157	1
150	1
145	1
143	1
142	2
140	3
139	1
137	1
132	1
130	1
122	1
120	1
118	3
116	2
115	1
114	2
113	1
109	1
103	1
102	1
99	1
98	2
97	2
96	2
95	2
92	2
90	2
86	1
83	3
81	2
80	1
79	1
78	1
77	3
76	2
75	1
74	2
71	1
70	2
69	1
68	1
67	1
66	2
65	1
64	2
63	1
62	1
61	4
60	2
58	2
57	1
55	2
54	1
51	2
50	2
49	1
46	1
43	2
42	1
40	1
39	1
36	1
35	1
34	1
32	2
30	1
28	1
27	1
25	1
19	1
18	1
16	1
15	2
14	3
12	2
#items=43
55	1
53	1
51	1
50	4
48	1
47	3
46	5
45	2
44	2
43	5
42	10
41	6
40	18
39	10
38	7
37	7
36	8
35	11
34	10
33	5
32	12
31	10
30	12
29	8
28	19
27	9
26	12
25	9
24	15
23	13
22	12
21	12
20	9
19	11
18	13
17	10
16	9
15	11
14	13
13	14
12	4
11	3
10	3
