#bins=71
278	1
263	1
249	1
244	1
227	1
224	2
210	1
200	1
179	2
177	1
175	1
174	1
173	1
169	1
161	1
160	1
157	1
151	1
150	2
137	2
136	1
135	1
131	2
130	1
127	1
125	1
121	1
120	1
119	1
116	1
115	2
113	2
112	1
110	2
107	2
105	1
103	1
101	1
100	1
91	1
90	1
89	1
87	1
85	2
81	2
80	2
79	1
78	2
76	1
75	1
72	1
69	1
67	1
66	1
65	1
64	1
63	3
62	1
58	1
57	2
56	1
55	2
51	1
49	2
45	1
44	1
37	2
33	1
30	1
29	1
19	1
#items=56
72	1
70	1
68	1
64	2
63	1
62	3
61	1
60	2
59	1
58	4
57	3
56	4
55	5
54	6
53	4
52	5
51	7
50	8
49	10
48	9
47	5
46	8
45	3
44	3
43	2
42	2
41	9
40	8
39	8
38	8
37	10
36	3
35	7
34	7
33	4
32	4
31	6
30	9
29	4
28	7
27	6
26	3
25	6
24	9
22	5
21	1
20	3
19	6
18	6
17	5
16	7
15	4
14	8
13	3
12	2
11	1
