#bins=7
250	223
220	223
190	223
160	223
130	223
100	223
70	223
#items=250
250	5
249	10
248	6
247	5
246	10
245	5
244	3
243	7
242	5
241	6
240	8
239	13
238	10
237	7
236	9
235	9
234	6
233	7
232	8
231	6
230	11
229	14
228	9
227	6
226	8
225	7
224	4
223	10
222	10
221	11
220	7
219	5
218	7
217	13
216	15
215	11
214	7
213	8
212	8
211	8
210	8
209	8
208	7
207	3
206	16
205	9
204	8
203	8
202	7
201	7
200	11
199	7
198	14
197	13
196	7
195	7
194	3
193	3
192	3
191	9
190	8
189	3
188	7
187	8
186	7
185	5
184	11
183	9
182	4
181	7
180	10
179	11
178	13
177	9
176	6
175	9
174	11
173	7
172	6
171	9
170	9
169	6
168	16
167	8
166	8
165	11
164	4
163	8
162	9
161	10
160	2
159	5
158	10
157	7
156	9
155	11
154	8
153	7
152	12
151	5
150	3
149	2
148	2
147	7
146	9
145	12
144	7
143	7
142	9
141	11
140	6
139	8
138	8
137	8
136	12
135	11
134	9
133	12
132	10
131	11
130	4
129	6
128	6
127	6
126	7
125	6
124	3
123	8
122	7
121	10
120	11
119	6
118	10
117	17
116	8
115	5
114	7
113	8
112	7
111	5
110	11
109	3
108	13
107	5
106	8
105	13
104	8
103	7
102	7
101	6
100	10
99	5
98	7
97	7
96	8
95	5
94	11
93	7
92	8
91	9
90	7
89	7
88	6
87	5
86	7
85	5
84	9
83	9
82	7
81	5
80	7
79	7
78	4
77	8
76	5
75	6
74	11
73	10
72	7
71	6
70	9
69	13
68	8
67	12
66	13
65	14
64	4
63	4
62	6
61	10
60	9
59	9
58	4
57	12
56	6
55	10
54	5
53	11
52	7
51	7
50	12
49	8
48	8
47	9
46	7
45	4
44	7
43	11
42	8
41	4
40	6
39	9
38	9
37	10
36	10
35	6
34	9
33	10
32	5
31	5
30	8
29	6
28	14
27	11
26	9
25	12
24	12
23	7
22	7
21	6
20	8
19	6
18	7
17	8
16	5
15	8
14	12
13	7
12	9
11	8
10	9
9	12
8	7
7	9
6	7
5	10
4	8
3	9
2	7
1	8
