#bins=7
250	12
220	12
190	11
160	11
130	11
100	11
70	11
#items=88
250	1
248	2
245	1
243	1
242	1
239	1
237	1
230	2
224	1
223	1
222	1
221	2
214	1
208	2
207	1
205	1
203	1
202	1
201	1
194	1
192	1
191	1
189	1
188	2
187	1
186	1
182	1
179	1
177	1
170	1
166	2
163	2
162	1
160	1
158	1
148	1
147	1
144	1
142	1
140	1
138	1
137	1
136	2
135	1
132	1
131	1
122	2
118	1
115	1
114	1
111	1
107	1
105	1
104	1
102	1
99	1
94	1
92	1
86	1
81	1
77	1
75	1
71	1
70	2
64	1
59	1
54	1
47	1
44	1
43	1
42	1
41	2
40	1
33	1
27	1
25	1
23	1
21	2
17	1
15	1
14	1
12	1
11	1
10	1
8	1
7	1
6	1
1	1
