#bins=7
250	114
220	113
190	113
160	113
130	113
100	113
70	113
#items=246
249	6
248	8
247	4
246	2
245	3
244	2
243	5
242	7
241	1
240	3
239	5
238	5
237	4
236	3
235	6
234	5
233	3
232	3
231	4
230	6
229	2
228	7
227	2
226	2
225	3
224	4
223	2
222	6
221	4
220	4
219	5
218	3
217	3
216	4
215	3
214	5
213	3
212	4
211	9
210	4
209	7
208	4
207	3
206	4
205	7
204	4
203	6
202	5
201	3
200	4
199	2
198	4
197	1
196	3
195	5
194	6
193	6
192	5
191	5
190	2
189	1
188	3
187	4
186	2
185	2
184	2
183	9
182	4
181	7
180	5
179	4
177	1
176	2
175	3
174	5
173	5
172	3
171	5
170	6
169	5
168	3
167	5
166	4
165	4
164	5
163	5
162	6
161	4
160	4
159	4
158	3
157	6
156	4
155	5
154	4
153	5
152	1
151	1
150	3
149	4
148	4
147	2
146	8
145	4
144	5
143	10
142	5
141	2
140	3
139	4
138	2
137	5
136	4
135	4
134	1
133	8
132	4
131	2
130	5
129	3
128	6
127	3
126	3
125	4
124	1
123	3
122	1
121	3
120	4
119	3
118	6
117	5
116	4
115	5
114	4
113	12
112	1
111	4
110	6
109	3
108	2
107	3
106	3
105	5
104	4
103	2
102	1
101	2
100	4
99	7
98	2
97	4
96	5
95	4
94	6
93	5
92	7
91	4
90	4
89	7
88	7
87	6
86	4
85	6
84	3
83	5
82	7
81	4
80	1
79	2
78	5
77	1
76	4
75	9
74	5
73	5
72	5
71	1
70	3
69	1
68	4
67	5
66	1
65	5
64	6
63	5
62	6
61	5
60	4
59	4
58	6
57	7
56	3
55	2
54	9
53	5
52	7
51	3
50	6
49	3
48	6
47	2
46	7
44	2
43	5
42	1
41	4
40	4
39	5
38	5
37	2
36	4
34	2
33	4
32	2
31	1
30	4
29	5
28	2
27	3
26	2
25	7
24	1
23	6
22	4
21	1
20	2
19	2
18	5
17	6
16	4
15	5
14	5
13	1
12	2
11	6
10	2
9	3
8	5
7	4
6	2
5	3
4	2
3	3
2	6
1	6
