#bins=7
250	57
220	57
190	57
160	56
130	56
100	56
70	56
#items=210
250	1
249	1
248	1
247	3
245	1
244	2
243	1
242	2
241	2
240	3
239	2
238	1
237	3
236	2
235	3
234	2
233	2
231	4
230	2
229	2
228	1
227	1
226	2
225	3
224	4
223	1
222	3
221	1
220	1
219	2
217	3
216	2
215	2
214	6
213	2
211	2
210	5
209	4
207	2
205	4
204	4
202	1
201	3
199	5
198	2
197	1
196	1
195	2
194	2
193	2
192	3
191	2
190	3
189	3
188	2
187	1
186	5
185	4
184	7
183	1
182	4
181	2
179	3
178	2
177	3
176	1
175	2
174	1
173	3
172	2
171	2
170	4
169	2
165	2
164	2
163	4
162	1
161	2
160	2
159	1
158	4
157	2
155	6
154	1
153	4
152	2
151	3
150	2
149	1
147	1
146	4
145	1
143	2
142	5
141	2
139	7
138	2
137	1
136	2
135	4
133	1
132	3
131	4
130	1
129	5
128	3
127	1
126	1
125	4
124	1
122	2
121	2
119	3
118	2
116	2
115	3
114	3
113	2
111	2
110	1
108	1
107	3
106	1
105	1
104	2
102	2
101	3
98	1
97	4
96	5
95	1
94	2
93	1
92	1
91	1
90	2
89	3
88	1
87	2
86	1
85	5
84	1
83	5
82	2
81	1
80	4
79	1
78	1
76	2
75	6
74	1
73	1
72	2
71	3
70	1
68	3
67	2
66	1
65	3
64	2
63	3
62	2
61	3
60	2
59	2
58	3
57	1
55	2
54	1
53	3
52	1
49	2
48	2
47	2
46	5
45	2
43	1
42	2
40	2
39	1
36	2
35	1
34	5
33	3
32	4
31	1
30	2
28	2
27	1
26	3
25	5
23	6
22	2
21	4
20	1
19	2
17	2
16	3
15	5
14	5
13	3
10	4
9	3
8	2
7	4
6	1
5	2
4	1
2	1
1	1
