#bins=29
432	1
427	1
417	1
390	1
385	2
383	1
374	1
371	1
351	1
344	1
343	1
336	1
333	1
331	1
330	1
328	1
325	1
324	1
310	1
309	1
307	1
297	1
287	1
279	1
278	1
273	1
264	1
257	1
230	1
#items=77
110	1
105	1
104	1
99	1
97	1
96	1
94	3
92	2
91	1
90	3
88	2
86	4
85	1
83	2
82	4
81	3
80	3
79	2
78	1
77	2
76	1
73	1
72	2
71	2
70	5
69	2
68	2
67	2
66	2
65	5
64	1
63	4
62	5
61	4
60	3
59	1
58	3
57	6
56	3
55	4
54	2
53	3
52	3
51	2
50	5
49	1
48	4
47	3
46	2
44	3
43	1
42	1
41	3
40	1
39	4
38	1
36	3
35	1
34	2
33	3
32	1
31	2
30	1
29	2
28	2
27	3
26	1
25	2
24	1
23	3
22	1
20	2
19	5
18	3
17	1
16	3
15	2
