#bins=24
558	1
530	1
473	1
465	1
452	1
447	1
446	1
444	1
437	1
431	1
422	1
408	1
400	1
396	1
385	2
382	1
375	1
353	1
352	1
339	1
317	1
294	1
269	1
240	1
#items=77
141	1
140	2
139	1
135	1
133	1
132	2
130	1
129	1
127	1
126	1
125	2
122	2
116	1
115	3
112	1
111	4
109	2
108	5
107	1
106	1
105	1
104	1
103	3
101	2
100	1
99	1
98	3
97	1
94	2
93	1
92	2
91	1
90	2
89	2
88	3
84	1
82	1
78	2
77	2
76	1
75	2
74	1
73	1
72	1
71	2
70	2
69	2
67	1
65	2
64	1
63	2
62	2
61	2
59	2
58	1
56	1
54	3
53	1
50	2
49	1
48	1
47	1
45	1
43	2
42	2
41	2
39	1
37	2
36	1
33	1
29	1
27	2
25	1
24	1
23	4
21	2
16	1
