#bins=136
1832	1
1772	1
1666	1
1606	1
1593	1
1516	1
1511	1
1490	1
1473	1
1467	1
1444	1
1429	1
1420	1
1391	1
1379	1
1331	1
1293	1
1283	1
1278	1
1266	1
1254	1
1237	1
1228	1
1215	1
1207	1
1185	1
1165	1
1135	1
1134	1
1126	1
1098	1
1073	1
1071	1
1048	2
1047	1
1035	1
1010	1
1008	1
983	1
969	1
955	1
949	1
948	1
945	1
936	1
934	1
921	1
904	1
896	2
887	1
883	1
875	1
874	1
859	1
857	1
842	1
841	1
819	1
817	1
814	1
770	1
767	1
745	1
743	1
741	1
737	1
728	1
713	1
710	1
702	1
700	1
697	1
686	1
684	1
683	1
682	1
677	1
663	1
656	1
643	1
641	1
628	1
622	3
599	1
597	1
589	1
586	1
578	2
574	1
556	2
555	1
553	2
537	1
535	2
532	1
523	1
520	1
488	1
484	1
480	1
469	1
467	2
461	1
444	1
435	1
433	1
415	1
399	1
393	1
389	2
385	1
383	1
381	1
379	2
350	1
340	1
319	1
302	1
298	1
293	1
270	1
261	1
253	1
221	2
205	1
199	1
190	1
181	1
174	2
172	1
166	1
164	2
142	1
139	1
95	1
87	1
#items=80
388	8
386	1
384	6
383	7
382	5
381	6
379	10
369	3
365	10
364	2
359	8
357	6
354	3
353	2
351	7
345	6
344	1
341	9
340	4
338	6
332	1
329	3
320	5
319	1
318	7
307	3
303	9
302	2
299	5
298	10
295	2
294	10
288	7
284	2
278	3
273	3
270	10
269	6
266	4
261	8
260	5
259	6
256	8
245	4
244	1
234	6
228	9
221	8
220	10
216	6
215	5
213	1
211	5
208	5
205	3
203	8
199	9
197	6
188	9
185	9
183	6
181	9
176	6
174	5
173	5
172	6
166	8
164	7
142	7
139	9
122	9
120	5
115	1
113	1
110	4
103	5
95	10
90	2
87	9
81	3
