#bins=85
2628	1
2246	1
2238	1
2062	1
1938	1
1908	1
1880	1
1833	1
1830	1
1799	1
1777	1
1776	1
1766	1
1712	1
1680	1
1642	1
1640	1
1627	1
1594	1
1502	1
1471	1
1470	1
1428	1
1407	1
1391	1
1390	1
1386	1
1367	1
1355	1
1353	2
1342	1
1328	1
1287	1
1277	1
1261	1
1227	1
1210	1
1192	1
1188	1
1186	1
1165	1
1152	1
1147	1
1138	1
1133	1
1120	1
1109	1
1071	1
1068	1
1060	2
1051	1
1037	1
1019	1
1005	1
988	1
979	1
969	1
966	1
950	1
949	1
926	2
920	1
869	1
843	1
821	1
794	1
763	1
754	1
733	1
675	1
602	1
524	1
496	1
436	1
373	1
369	1
361	1
344	1
314	1
303	1
302	1
224	1
223	1
207	1
136	1
#items=80
399	5
398	2
394	8
391	5
384	2
382	2
379	10
373	4
372	7
370	6
361	3
356	3
355	1
354	10
352	1
340	4
334	5
330	10
328	5
327	6
326	4
320	3
317	10
316	6
314	3
311	5
303	1
302	2
297	1
291	10
282	6
275	1
272	6
256	2
252	7
247	3
235	8
233	10
230	4
229	10
227	9
226	7
224	9
223	5
218	5
214	3
211	5
200	6
199	4
195	9
192	5
185	3
182	5
173	10
172	5
168	8
166	4
164	4
162	5
160	1
157	10
152	9
142	4
141	9
140	4
136	10
135	4
134	2
133	1
126	9
123	10
121	5
117	3
115	8
110	4
104	10
102	5
92	10
91	2
81	7
