#bins=3
10000	728
8500	1217
8000	447
#items=99
7283	22
7273	92
7200	90
7156	97
7036	90
7026	64
7020	12
6947	98
6941	1
6845	96
6772	48
6726	9
6725	55
6719	82
6710	50
6640	32
6624	30
6533	66
6515	79
6460	10
6287	98
6226	67
6225	37
6088	21
5687	18
5625	45
5592	45
5521	70
5515	89
5453	30
5378	83
5264	58
5183	67
5163	30
4986	46
4985	59
4945	1
4878	94
4758	71
4755	68
4644	89
4626	74
4580	29
4463	86
4405	54
4360	9
4331	27
4192	67
4178	15
4096	29
4011	36
3838	45
3783	10
3680	27
3583	97
3499	93
3482	18
3393	16
3305	84
3178	25
3163	80
3049	35
2917	62
2869	24
2824	51
2819	59
2782	87
2662	70
2640	60
2567	3
2320	98
2238	46
2207	65
2168	95
2164	59
2132	94
1854	70
1768	18
1721	59
1709	90
1690	79
1584	31
1515	13
1339	31
1294	58
1237	61
1207	30
1205	25
1179	67
1025	79
988	80
854	21
632	85
557	5
461	90
443	1
300	82
52	95
40	61
