#bins=3
10000	756
9500	989
8000	163
#items=100
7494	75
7453	61
7403	16
7301	26
7294	92
7186	58
6982	66
6818	13
6801	58
6760	56
6754	60
6748	98
6674	13
6608	5
6590	2
6522	15
6494	31
6426	45
6345	54
6338	93
6337	30
6270	47
6161	66
6135	57
6002	57
5975	28
5904	18
5415	79
5318	22
5271	51
5225	48
5212	23
5068	77
5043	25
5031	37
5013	27
4976	39
4808	9
4794	67
4735	51
4710	16
4536	58
4518	61
4464	12
4452	89
4423	12
4336	66
4279	44
4133	6
4102	54
4090	67
3931	45
3904	52
3864	22
3808	22
3745	34
3695	26
3690	56
3662	13
3485	62
3394	71
3320	51
3318	72
3171	71
3087	57
3067	88
3065	18
2820	6
2765	59
2700	55
2596	90
2531	4
2298	69
2211	78
2111	22
2005	46
1879	70
1865	38
1798	28
1719	25
1708	97
1703	11
1665	56
1611	98
1598	35
1459	76
1237	39
1218	83
1081	53
1012	29
870	60
816	97
814	19
511	12
425	43
360	62
230	27
217	39
209	60
96	5
