#bins=3
10000	899
9500	964
8000	4
#items=99
7446	28
7422	16
7389	76
7370	35
7349	94
7144	97
6604	75
6593	57
6472	56
6433	29
6187	34
6149	81
6065	46
6051	88
5993	80
5924	32
5913	76
5846	23
5817	96
5788	93
5769	22
5440	24
5370	53
5034	2
5001	60
4938	39
4890	1
4846	39
4751	66
4636	84
4562	19
4495	28
4454	79
4452	7
4347	29
4311	6
4257	63
4201	45
4193	66
3954	25
3917	59
3861	37
3824	50
3814	95
3794	14
3730	82
3718	34
3561	8
3512	97
3472	39
3322	80
3252	60
3160	89
3150	75
3125	93
3121	43
3108	2
3023	87
3006	30
2870	82
2864	71
2715	47
2511	33
2447	21
2442	91
2325	47
2234	13
2230	70
2170	78
2133	24
2131	11
2097	10
2056	58
2024	37
1948	46
1941	85
1824	97
1655	87
1609	3
1606	94
1577	42
1529	21
1401	11
1383	83
1357	64
1304	54
1150	14
1115	14
981	65
963	48
915	26
879	69
634	10
591	53
564	92
365	54
355	98
205	3
6	2
