#bins=66
2271	1
1990	1
1946	1
1911	1
1546	1
1529	1
1374	1
1359	1
1352	1
1269	1
1190	1
1183	1
1157	1
1129	1
1113	1
1053	1
1041	1
1030	1
990	1
986	1
959	1
943	1
938	1
937	1
928	1
916	1
859	1
796	1
795	1
785	1
780	1
778	1
773	1
769	1
705	1
701	1
690	1
687	1
667	1
659	1
642	1
633	1
624	1
617	1
605	1
601	1
598	1
579	1
572	1
571	1
562	1
550	1
539	1
535	1
528	1
527	1
498	1
484	2
474	1
467	1
427	1
339	1
330	1
314	1
210	1
198	1
#items=60
299	5
289	5
287	5
284	3
280	5
279	5
276	7
272	2
270	4
265	2
262	8
246	6
239	9
237	9
228	5
227	3
224	2
223	5
214	7
212	7
205	10
203	6
201	3
196	10
195	6
193	1
180	6
179	4
176	2
173	3
172	10
169	8
165	2
164	8
158	9
154	3
153	9
151	2
144	7
140	2
129	8
127	2
116	4
115	7
108	3
104	8
103	4
102	7
100	8
97	8
95	5
90	9
89	1
88	10
86	1
83	5
82	5
79	5
67	9
66	10
