#bins=24
6510	1
6377	1
6373	1
6100	1
6029	1
5957	1
5924	1
5812	1
5781	1
5586	1
5577	1
5437	1
5203	1
4998	1
4859	1
4651	1
4283	1
4271	1
4232	1
3806	1
3768	1
3664	1
3377	1
3007	1
#items=90
446	2
439	5
437	4
436	8
435	1
433	1
432	3
430	1
423	4
422	9
421	8
417	7
414	3
408	5
404	3
403	6
396	1
395	1
392	3
386	2
384	4
381	9
365	7
364	3
354	4
352	5
348	5
347	9
344	5
340	2
328	2
326	1
324	10
321	6
317	10
311	8
302	4
299	8
296	2
291	6
289	3
276	3
274	8
268	1
260	5
258	10
256	6
254	9
250	6
248	10
242	7
236	4
229	1
227	1
223	4
221	5
219	9
217	1
214	8
209	2
206	10
200	1
195	10
194	10
193	1
192	3
191	4
187	4
180	1
176	7
163	5
160	10
159	1
154	1
152	8
151	10
150	9
149	10
148	1
137	8
132	7
124	2
121	7
117	9
113	9
109	10
98	4
97	6
94	8
91	10
